num,apps,num_families,total_secs,pre_allocation_secs,allocation_secs,partial_ilp_seconds,pre_allocation_lower_bound_cost,cost,min_pred_cost,num_vms,failed,timed_out,problem_file,solution_file,correct,cost-min_pred_cost,N,M,V,C
260,34,1,0.874039888381958,0.2863805294036865,0.5718526840209961,0.0790543556213378,70.302,84.5088,68.66468865858357,14,False,False,out_scaling/20250319_121751/problem_e_260_a_34_f_1.json,out_scaling/20250319_121751/sol_e_260_a_34_f_1.json,True,15.844111341416422,34,27,41.186061009252555,892.6170074382351
261,49,4,105.4391975402832,105.19112229347228,0.236037015914917,104.1396369934082,8.977,12.0056,6.655609982955896,10,False,False,out_scaling/20250319_121751/problem_e_261_a_49_f_4.json,out_scaling/20250319_121751/sol_e_261_a_49_f_4.json,True,5.349990017044103,49,105,10.134005945565065,176.75519580219154
262,97,3,2.1987578868865967,1.756784200668335,0.4165234565734863,0.2430155277252197,24.919567,32.96624,21.5120722613842,9,False,False,out_scaling/20250319_121751/problem_e_262_a_97_f_3.json,out_scaling/20250319_121751/sol_e_262_a_97_f_3.json,True,11.454167738615798,97,81,22.92801535702229,508.99524681000474
263,20,3,2.213501453399658,2.110760450363159,0.0967271327972412,1.7378666400909424,4.652,5.62708,3.4687228072565657,10,False,False,out_scaling/20250319_121751/problem_e_263_a_20_f_3.json,out_scaling/20250319_121751/sol_e_263_a_20_f_3.json,True,2.1583571927434346,20,78,3.0537425400842344,48.15476071990234
264,23,3,28.08047652244568,27.163727283477783,0.910736083984375,26.745684385299683,5.257509,7.229519999999999,3.817747823432623,10,False,False,out_scaling/20250319_121751/problem_e_264_a_23_f_3.json,out_scaling/20250319_121751/sol_e_264_a_23_f_3.json,True,3.411772176567376,23,78,4.440263576262653,67.02104277577017
265,39,2,1.343071222305298,1.060232162475586,0.2710709571838379,0.6003303527832031,30.576,36.89632,28.89291103805308,9,False,False,out_scaling/20250319_121751/problem_e_265_a_39_f_2.json,out_scaling/20250319_121751/sol_e_265_a_39_f_2.json,True,8.003408961946924,39,54,15.008350701596768,321.967328534149
266,15,4,2.804215669631958,2.7017650604248047,0.0984420776367187,2.3047983646392822,2.01988,2.70504,1.0193017530539186,8,False,False,out_scaling/20250319_121751/problem_e_266_a_15_f_4.json,out_scaling/20250319_121751/sol_e_266_a_15_f_4.json,True,1.6857382469460813,15,105,1.9656450361399083,31.459972083297586
267,20,2,1.7844452857971191,1.6124753952026367,0.1659562587738037,1.3282856941223145,9.925,12.56504,9.030597787408178,7,False,False,out_scaling/20250319_121751/problem_e_267_a_20_f_2.json,out_scaling/20250319_121751/sol_e_267_a_20_f_2.json,True,3.534442212591822,20,54,5.37806408868681,120.98537301102587
268,47,3,1.3825907707214355,1.1640770435333252,0.204721450805664,0.4226253032684326,13.774,17.2284,12.02986158407561,10,False,False,out_scaling/20250319_121751/problem_e_268_a_47_f_3.json,out_scaling/20250319_121751/sol_e_268_a_47_f_3.json,True,5.198538415924391,47,75,17.322456876206846,249.27345977292507
269,20,1,0.5418386459350586,0.1799640655517578,0.354083776473999,0.0454449653625488,26.401,33.552,26.053218386543765,9,False,False,out_scaling/20250319_121751/problem_e_269_a_20_f_1.json,out_scaling/20250319_121751/sol_e_269_a_20_f_1.json,True,7.498781613456234,20,24,15.072826373092903,335.6675611021463
270,8,2,0.3621978759765625,0.2723307609558105,0.0878612995147705,0.1142821311950683,5.4005298,6.7672,4.930065394470631,5,False,False,out_scaling/20250319_121751/problem_e_270_a_8_f_2.json,out_scaling/20250319_121751/sol_e_270_a_8_f_2.json,True,1.8371346055293687,8,57,5.791554707504036,118.32680282161331
271,42,4,50.1645884513855,50.00045204162598,0.1523535251617431,49.08082938194275,4.9996148,5.74844,3.477886274456326,12,False,False,out_scaling/20250319_121751/problem_e_271_a_42_f_4.json,out_scaling/20250319_121751/sol_e_271_a_42_f_4.json,True,2.2705537255436745,42,105,6.316304803685774,115.97987360574439
272,44,3,3.779704332351685,3.55950927734375,0.2104203701019287,2.8843295574188232,13.562622,16.423199999999998,11.7991023402057,8,False,False,out_scaling/20250319_121751/problem_e_272_a_44_f_3.json,out_scaling/20250319_121751/sol_e_272_a_44_f_3.json,True,4.624097659794298,44,75,13.816059035071468,205.94734813402022
273,87,3,12.025514602661133,11.590715169906616,0.4149768352508545,10.256000280380247,21.48,28.05296,17.66601612466942,11,False,False,out_scaling/20250319_121751/problem_e_273_a_87_f_3.json,out_scaling/20250319_121751/sol_e_273_a_87_f_3.json,True,10.38694387533058,87,78,23.634363107130298,337.608935423445
274,57,2,3.188594341278076,2.878646850585937,0.2941529750823974,2.2731704711914062,26.469,30.4168,23.828116590480185,10,False,False,out_scaling/20250319_121751/problem_e_274_a_57_f_2.json,out_scaling/20250319_121751/sol_e_274_a_57_f_2.json,True,6.588683409519813,57,51,21.39006689153266,363.7431670940834
275,94,2,1.7897059917449951,1.2469534873962402,0.5171675682067871,0.2673439979553222,39.395629,48.96,36.075835482359416,12,False,False,out_scaling/20250319_121751/problem_e_275_a_94_f_2.json,out_scaling/20250319_121751/sol_e_275_a_94_f_2.json,True,12.884164517640585,94,54,33.34667926601249,641.164964956946
276,28,1,0.4836859703063965,0.2209644317626953,0.2489223480224609,0.0499505996704101,78.399,80.02599999999998,77.91528801846674,27,False,False,out_scaling/20250319_121751/problem_e_276_a_28_f_1.json,out_scaling/20250319_121751/sol_e_276_a_28_f_1.json,True,2.1107119815332425,28,24,36.48222210775739,890.186303631554
277,77,3,5.60991907119751,5.256405115127564,0.3334558010101318,3.988966226577759,27.224,36.41824,24.25118280531876,10,False,False,out_scaling/20250319_121751/problem_e_277_a_77_f_3.json,out_scaling/20250319_121751/sol_e_277_a_77_f_3.json,True,12.167057194681238,77,81,15.91564504224344,346.0978714614525
278,87,4,602.7356297969818,602.4395153522491,0.2762947082519531,600.6944372653961,15.903895,20.01496,12.11018714720238,12,False,True,out_scaling/20250319_121751/problem_e_278_a_87_f_4.json,out_scaling/20250319_121751/sol_e_278_a_87_f_4.json,False,7.904772852797619,87,105,15.005765698057449,219.39269786778897
279,32,2,1.0144073963165283,0.7319333553314209,0.272446870803833,0.3369824886322021,20.557526,25.02480000000001,18.69922279763012,7,False,False,out_scaling/20250319_121751/problem_e_279_a_32_f_2.json,out_scaling/20250319_121751/sol_e_279_a_32_f_2.json,True,6.325577202369889,32,54,9.587048076982626,179.6316860628465
280,11,2,0.4642369747161865,0.3454742431640625,0.1127395629882812,0.1599097251892089,6.508,8.487680000000001,5.738748209077871,8,False,False,out_scaling/20250319_121751/problem_e_280_a_11_f_2.json,out_scaling/20250319_121751/sol_e_280_a_11_f_2.json,True,2.7489317909221302,11,57,3.6331029800068393,75.64196151388933
281,32,4,39.9879367351532,39.74251747131348,0.2376506328582763,39.035558462142944,5.8405181,8.882079999999998,4.739967649387693,11,False,False,out_scaling/20250319_121751/problem_e_281_a_32_f_4.json,out_scaling/20250319_121751/sol_e_281_a_32_f_4.json,True,4.142112350612305,32,105,6.6936540068140085,109.43285778598246
282,91,4,602.6283247470856,602.2076256275177,0.4003493785858154,600.3819153308868,19.906,27.39712,16.064554633147395,14,False,True,out_scaling/20250319_121751/problem_e_282_a_91_f_4.json,out_scaling/20250319_121751/sol_e_282_a_91_f_4.json,False,11.332565366852606,91,105,22.255332006540375,340.8677558599645
283,81,2,2.1354219913482666,1.2464299201965332,0.8621580600738525,0.3857817649841308,51.980547,72.09952,48.73613219995667,24,False,False,out_scaling/20250319_121751/problem_e_283_a_81_f_2.json,out_scaling/20250319_121751/sol_e_283_a_81_f_2.json,True,23.363387800043327,81,54,35.450966379380674,684.5168643009628
284,85,4,125.52417588233948,125.1239047050476,0.3804812431335449,123.42974829673769,15.964,20.08296,11.507225638432772,11,False,False,out_scaling/20250319_121751/problem_e_284_a_85_f_4.json,out_scaling/20250319_121751/sol_e_284_a_85_f_4.json,True,8.575734361567228,85,105,15.003624897435891,228.407474335609
285,16,1,0.2073714733123779,0.146226167678833,0.0571329593658447,0.0393881797790527,17.39,19.0896,16.684841533250463,5,False,False,out_scaling/20250319_121751/problem_e_285_a_16_f_1.json,out_scaling/20250319_121751/sol_e_285_a_16_f_1.json,True,2.404758466749538,16,27,8.449821912372286,174.84127459758915
286,73,2,1.3800361156463623,1.0426344871520996,0.3183741569519043,0.186169147491455,44.003,49.5472,41.04885381616728,9,False,False,out_scaling/20250319_121751/problem_e_286_a_73_f_2.json,out_scaling/20250319_121751/sol_e_286_a_73_f_2.json,True,8.498346183832716,73,57,24.452108372515113,622.9266039886161
287,31,3,6.341917276382446,6.150739431381226,0.1831543445587158,5.610938310623169,7.3428485,9.5112,5.839940813356569,5,False,False,out_scaling/20250319_121751/problem_e_287_a_31_f_3.json,out_scaling/20250319_121751/sol_e_287_a_31_f_3.json,True,3.6712591866434314,31,78,7.436333679822194,125.09793141429712
288,45,2,1.195270538330078,0.8910107612609863,0.2924742698669433,0.3607027530670166,22.362516,31.27136,20.61962991290088,8,False,False,out_scaling/20250319_121751/problem_e_288_a_45_f_2.json,out_scaling/20250319_121751/sol_e_288_a_45_f_2.json,True,10.651730087099121,45,54,15.058184104436032,317.2812934298614
289,13,2,0.4872834682464599,0.371060848236084,0.1126697063446044,0.1776638031005859,4.111,6.17916,3.51931146942084,6,False,False,out_scaling/20250319_121751/problem_e_289_a_13_f_2.json,out_scaling/20250319_121751/sol_e_289_a_13_f_2.json,True,2.6598485305791604,13,57,2.62743604708778,49.66052455465264
290,61,2,1.0582616329193115,0.8421664237976074,0.1997528076171875,0.2021999359130859,20.359768,23.527200000000004,18.582786589585844,7,False,False,out_scaling/20250319_121751/problem_e_290_a_61_f_2.json,out_scaling/20250319_121751/sol_e_290_a_61_f_2.json,True,4.94441341041416,61,51,22.641018597677817,523.8044862835927
291,85,4,49.24072551727295,48.98862671852112,0.233036994934082,47.30136728286743,12.858,15.54724,9.237672518603942,13,False,False,out_scaling/20250319_121751/problem_e_291_a_85_f_4.json,out_scaling/20250319_121751/sol_e_291_a_85_f_4.json,True,6.3095674813960585,85,105,16.119947785384554,238.21558608208377
292,7,1,0.2091202735900879,0.1184275150299072,0.0886881351470947,0.0439398288726806,8.7552,11.984,8.299133046575257,2,False,False,out_scaling/20250319_121751/problem_e_292_a_7_f_1.json,out_scaling/20250319_121751/sol_e_292_a_7_f_1.json,True,3.684866953424743,7,27,6.416952670093739,115.63328040315568
293,14,2,0.523228645324707,0.4187648296356201,0.100712776184082,0.1898267269134521,5.1647946,7.391279999999999,4.650011205851891,5,False,False,out_scaling/20250319_121751/problem_e_293_a_14_f_2.json,out_scaling/20250319_121751/sol_e_293_a_14_f_2.json,True,2.741268794148108,14,54,3.5500889013570047,82.27574707373492
294,10,3,3.4216768741607666,3.3151159286499023,0.1005423069000244,3.065342903137207,3.61472,4.68928,2.956590802365432,7,False,False,out_scaling/20250319_121751/problem_e_294_a_10_f_3.json,out_scaling/20250319_121751/sol_e_294_a_10_f_3.json,True,1.732689197634568,10,78,3.5849325538442507,55.373113347289554
295,66,2,1.635495901107788,1.1048378944396973,0.5148694515228271,0.4056611061096191,51.917,67.33296,47.53242151486955,13,False,False,out_scaling/20250319_121751/problem_e_295_a_66_f_2.json,out_scaling/20250319_121751/sol_e_295_a_66_f_2.json,True,19.800538485130453,66,54,30.957724593110942,466.78887262401327
296,13,1,0.266625165939331,0.1755251884460449,0.0870838165283203,0.0730183124542236,8.2156716,10.3392,7.700564868505345,3,False,False,out_scaling/20250319_121751/problem_e_296_a_13_f_1.json,out_scaling/20250319_121751/sol_e_296_a_13_f_1.json,True,2.638635131494655,13,24,14.103688224803193,236.46054600042464
297,76,4,140.93693113327026,140.63058257102966,0.287057876586914,139.04733204841614,10.313889,13.44224,7.517317720462481,12,False,False,out_scaling/20250319_121751/problem_e_297_a_76_f_4.json,out_scaling/20250319_121751/sol_e_297_a_76_f_4.json,True,5.924922279537519,76,105,12.282485012517297,216.9165251554127
298,49,2,1.2121250629425049,0.9157273769378662,0.2823476791381836,0.3926141262054443,29.041879,33.7264,26.873468259133308,10,False,False,out_scaling/20250319_121751/problem_e_298_a_49_f_2.json,out_scaling/20250319_121751/sol_e_298_a_49_f_2.json,True,6.8529317408666905,49,48,21.15182470743158,299.08173820432455
299,71,2,11.260428428649902,10.7517352104187,0.4887113571166992,10.01279354095459,26.448,31.6864,24.005575668737404,11,False,False,out_scaling/20250319_121751/problem_e_299_a_71_f_2.json,out_scaling/20250319_121751/sol_e_299_a_71_f_2.json,True,7.6808243312625955,71,48,28.62681366378963,477.98380844541015
300,2,3,0.1045894622802734,0.092803955078125,0.0117855072021484,0.0384244918823242,0.2736,0.3052,0.0931731966444175,2,False,False,out_scaling/20250319_121751/problem_e_300_a_2_f_3.json,out_scaling/20250319_121751/sol_e_300_a_2_f_3.json,True,0.21202680335558252,2,75,0.49092152636021896,4.811136408004146
301,51,2,4.164453744888306,3.933098077774048,0.2180337905883789,3.343106508255005,12.889781,15.8296,10.73361929019131,7,False,False,out_scaling/20250319_121751/problem_e_301_a_51_f_2.json,out_scaling/20250319_121751/sol_e_301_a_51_f_2.json,True,5.095980709808689,51,54,8.179782760355021,168.64582275893156
302,64,2,1.3951513767242432,1.0670437812805176,0.3127939701080322,0.3514614105224609,34.383,39.16448,31.75945158535587,8,False,False,out_scaling/20250319_121751/problem_e_302_a_64_f_2.json,out_scaling/20250319_121751/sol_e_302_a_64_f_2.json,True,7.4050284146441285,64,54,22.761281980132566,533.3705583655963
303,8,3,0.5697903633117676,0.4875993728637695,0.0801837444305419,0.2804808616638183,2.12648,3.2490399999999995,1.666223614874115,6,False,False,out_scaling/20250319_121751/problem_e_303_a_8_f_3.json,out_scaling/20250319_121751/sol_e_303_a_8_f_3.json,True,1.5828163851258845,8,78,1.73626949170125,26.98299322624054
304,82,2,1.9212398529052732,1.2464919090270996,0.6474897861480713,0.4011509418487549,71.816748,85.49279999999999,68.03862739995037,18,False,False,out_scaling/20250319_121751/problem_e_304_a_82_f_2.json,out_scaling/20250319_121751/sol_e_304_a_82_f_2.json,True,17.454172600049617,82,51,53.95802650124622,920.246657633577
305,38,1,1.2533447742462158,0.4107110500335693,0.8250906467437744,0.1896028518676757,51.593707,75.39360000000002,49.93363842037158,23,False,False,out_scaling/20250319_121751/problem_e_305_a_38_f_1.json,out_scaling/20250319_121751/sol_e_305_a_38_f_1.json,True,25.45996157962844,38,24,42.90523474584326,717.6711745144356
306,4,4,0.3378458023071289,0.3122329711914062,0.0256128311157226,0.1401658058166504,0.80332,0.8981199999999999,0.6266803572330341,4,False,False,out_scaling/20250319_121751/problem_e_306_a_4_f_4.json,out_scaling/20250319_121751/sol_e_306_a_4_f_4.json,True,0.27143964276696586,4,105,1.1023127143630382,24.296423345061164
307,37,2,5.399967432022095,5.178874969482422,0.2093162536621093,4.71620774269104,10.255895,13.16992,8.595725235401094,5,False,False,out_scaling/20250319_121751/problem_e_307_a_37_f_2.json,out_scaling/20250319_121751/sol_e_307_a_37_f_2.json,True,4.574194764598905,37,57,7.1985538670558675,164.66943211024835
308,14,2,0.6318683624267578,0.4757771492004394,0.1479842662811279,0.278076171875,7.494,10.0156,6.873830552090213,8,False,False,out_scaling/20250319_121751/problem_e_308_a_14_f_2.json,out_scaling/20250319_121751/sol_e_308_a_14_f_2.json,True,3.1417694479097857,14,48,6.941516465535297,110.02929859463018
309,55,3,12.802242279052734,12.620474576950071,0.1691229343414306,11.69381594657898,12.510875,14.582,10.48519100305688,8,False,False,out_scaling/20250319_121751/problem_e_309_a_55_f_3.json,out_scaling/20250319_121751/sol_e_309_a_55_f_3.json,True,4.096808996943121,55,78,13.266921205612372,249.7726281644544
310,83,3,56.536195039749146,56.130080699920654,0.3822855949401855,54.79492235183716,20.354,24.716880000000003,17.313766613087743,12,False,False,out_scaling/20250319_121751/problem_e_310_a_83_f_3.json,out_scaling/20250319_121751/sol_e_310_a_83_f_3.json,True,7.40311338691226,83,81,19.62331346904538,370.9173146649099
311,7,1,0.1701314449310302,0.1372833251953125,0.0288326740264892,0.0554571151733398,16.132,16.278999999999996,15.868839550009016,7,False,False,out_scaling/20250319_121751/problem_e_311_a_7_f_1.json,out_scaling/20250319_121751/sol_e_311_a_7_f_1.json,True,0.4101604499909808,7,24,13.464065726893041,194.87978927728713
312,70,3,50.34526658058167,49.94591760635376,0.3815095424652099,48.83962845802307,25.781753,33.57696,22.835990469437,11,False,False,out_scaling/20250319_121751/problem_e_312_a_70_f_3.json,out_scaling/20250319_121751/sol_e_312_a_70_f_3.json,True,10.740969530563,70,78,24.879002748823094,412.3627446396255
313,30,4,28.26362991333008,28.072702646255493,0.1808874607086181,27.347885131835938,5.8069407,7.619199999999999,5.02984379342691,11,False,False,out_scaling/20250319_121751/problem_e_313_a_30_f_4.json,out_scaling/20250319_121751/sol_e_313_a_30_f_4.json,True,2.5893562065730897,30,105,4.883615003431606,95.39986645983238
314,59,1,1.36165189743042,0.4416677951812744,0.8981719017028809,0.0999767780303955,90.096,108.82719999999998,87.64479820489937,17,False,False,out_scaling/20250319_121751/problem_e_314_a_59_f_1.json,out_scaling/20250319_121751/sol_e_314_a_59_f_1.json,True,21.182401795100603,59,27,60.314676079681284,1461.259303579378
315,96,3,107.5203857421875,107.12396311759947,0.3730943202972412,105.64438438415527,19.086,25.29808,15.064613880562847,11,False,False,out_scaling/20250319_121751/problem_e_315_a_96_f_3.json,out_scaling/20250319_121751/sol_e_315_a_96_f_3.json,True,10.233466119437152,96,78,18.012747469905538,318.62699676978195
316,76,2,1.8840982913970947,1.2814550399780271,0.5800802707672119,0.4561583995819092,38.711,47.60399999999999,36.22618818857868,13,False,False,out_scaling/20250319_121751/problem_e_316_a_76_f_2.json,out_scaling/20250319_121751/sol_e_316_a_76_f_2.json,True,11.37781181142131,76,51,36.12714444192466,680.3655266115294
317,81,3,602.1959199905396,601.7308130264282,0.4415426254272461,600.4891057014465,18.991,25.884400000000003,15.516820822621488,13,False,True,out_scaling/20250319_121751/problem_e_317_a_81_f_3.json,out_scaling/20250319_121751/sol_e_317_a_81_f_3.json,False,10.367579177378515,81,78,21.59678617932417,323.47480423017043
318,48,3,7.927520751953125,7.641895055770874,0.2735791206359863,6.820815801620483,17.833,23.21872,15.64918431801278,10,False,False,out_scaling/20250319_121751/problem_e_318_a_48_f_3.json,out_scaling/20250319_121751/sol_e_318_a_48_f_3.json,True,7.569535681987221,48,81,11.296985376694284,203.26638651018789
319,48,4,41.10343456268311,40.92050337791443,0.1715161800384521,39.85317015647888,6.017,7.08456,4.331726714032912,11,False,False,out_scaling/20250319_121751/problem_e_319_a_48_f_4.json,out_scaling/20250319_121751/sol_e_319_a_48_f_4.json,True,2.752833285967088,48,105,7.972109881063819,137.42275599689626
320,52,3,24.0463547706604,23.82123970985413,0.2093069553375244,22.94067668914795,13.9,16.94576,11.074241234707976,9,False,False,out_scaling/20250319_121751/problem_e_320_a_52_f_3.json,out_scaling/20250319_121751/sol_e_320_a_52_f_3.json,True,5.8715187652920235,52,81,13.57311475377343,219.82660978619558
321,33,1,0.7020149230957031,0.272651195526123,0.4153242111206054,0.0717568397521972,53.071,64.6256,50.97615287494499,12,False,False,out_scaling/20250319_121751/problem_e_321_a_33_f_1.json,out_scaling/20250319_121751/sol_e_321_a_33_f_1.json,True,13.64944712505502,33,27,30.44992196920082,475.6445358300007
322,28,2,0.6445987224578857,0.4686489105224609,0.1701831817626953,0.1263797283172607,8.5605292,11.03824,7.51658962069008,6,False,False,out_scaling/20250319_121751/problem_e_322_a_28_f_2.json,out_scaling/20250319_121751/sol_e_322_a_28_f_2.json,True,3.5216503793099196,28,57,4.500721809304266,103.2215377938713
