num,apps,num_families,total_secs,pre_allocation_secs,allocation_secs,partial_ilp_seconds,pre_allocation_lower_bound_cost,cost,min_pred_cost,num_vms,failed,timed_out,problem_file,solution_file
0,19,4,102.99728798866272,102.78435373306274,0.20853281021118164,101.84440445899963,2.854,4.00904,2.1111519062944857,10,False,False,out_scaling/20250319_121751/problem_e_0_a_19_f_4.json,out_scaling/20250319_121751/sol_e_0_a_19_f_4.json
1,79,4,602.6714262962341,602.3361217975616,0.3150010108947754,600.6016547679901,20.477,26.712680000000002,17.982808254490948,10,False,True,out_scaling/20250319_121751/problem_e_1_a_79_f_4.json,out_scaling/20250319_121751/sol_e_1_a_79_f_4.json
2,81,4,255.4313883781433,255.08215427398682,0.3289163112640381,253.37936449050903,13.734949,16.5452,10.121383403271324,12,False,False,out_scaling/20250319_121751/problem_e_2_a_81_f_4.json,out_scaling/20250319_121751/sol_e_2_a_81_f_4.json
3,14,4,3.577984094619751,3.433647394180298,0.1410071849822998,3.0224955081939697,3.7820799999999997,5.520239999999999,2.756135204583491,6,False,False,out_scaling/20250319_121751/problem_e_3_a_14_f_4.json,out_scaling/20250319_121751/sol_e_3_a_14_f_4.json
4,40,4,43.34221124649048,43.12575674057007,0.20546412467956543,42.24402689933777,7.2269801,9.27,5.6806954519323,9,False,False,out_scaling/20250319_121751/problem_e_4_a_40_f_4.json,out_scaling/20250319_121751/sol_e_4_a_40_f_4.json
5,82,2,2.0617942810058594,1.4717473983764648,0.5691258907318115,0.5435562133789062,32.711,40.315999999999995,29.48696024562198,10,False,False,out_scaling/20250319_121751/problem_e_5_a_82_f_2.json,out_scaling/20250319_121751/sol_e_5_a_82_f_2.json
6,42,2,5.675395488739014,5.471695423126221,0.19436025619506836,4.957150220870972,26.362918,32.372,23.83374910938091,6,False,False,out_scaling/20250319_121751/problem_e_6_a_42_f_2.json,out_scaling/20250319_121751/sol_e_6_a_42_f_2.json
7,41,4,3.063065767288208,2.8343141078948975,0.21871185302734375,1.9282281398773193,8.9698059,13.8864,7.351672137802969,9,False,False,out_scaling/20250319_121751/problem_e_7_a_41_f_4.json,out_scaling/20250319_121751/sol_e_7_a_41_f_4.json
8,91,4,603.3958148956299,602.9379532337189,0.43328356742858887,600.9618248939514,13.404932,18.94556,9.63943164135936,13,False,True,out_scaling/20250319_121751/problem_e_8_a_91_f_4.json,out_scaling/20250319_121751/sol_e_8_a_91_f_4.json
9,44,4,57.58530068397522,57.39229989051819,0.18195605278015137,56.354795932769775,7.9426645,9.859319999999999,6.5058679027072195,10,False,False,out_scaling/20250319_121751/problem_e_9_a_44_f_4.json,out_scaling/20250319_121751/sol_e_9_a_44_f_4.json
10,67,2,1.7642509937286377,1.2186369895935059,0.5221316814422607,0.48843979835510254,45.9505,55.17759999999999,43.47754654403274,16,False,False,out_scaling/20250319_121751/problem_e_10_a_67_f_2.json,out_scaling/20250319_121751/sol_e_10_a_67_f_2.json
11,7,4,0.4881870746612549,0.4487912654876709,0.03738737106323242,0.18751978874206543,1.1144399999999999,1.1432399999999998,0.8706824524116961,5,False,False,out_scaling/20250319_121751/problem_e_11_a_7_f_4.json,out_scaling/20250319_121751/sol_e_11_a_7_f_4.json
12,74,3,13.68725323677063,13.251763820648193,0.4161229133605957,12.07855749130249,23.467,29.220000000000002,20.043131153957823,11,False,False,out_scaling/20250319_121751/problem_e_12_a_74_f_3.json,out_scaling/20250319_121751/sol_e_12_a_74_f_3.json
13,77,2,1.5528838634490967,1.0662474632263184,0.4643096923828125,0.25795412063598633,36.014,41.8664,33.21175733646254,16,False,False,out_scaling/20250319_121751/problem_e_13_a_77_f_2.json,out_scaling/20250319_121751/sol_e_13_a_77_f_2.json
14,67,2,1.491112232208252,1.050194501876831,0.4230175018310547,0.29691314697265625,30.999,37.476,27.9912966013091,11,False,False,out_scaling/20250319_121751/problem_e_14_a_67_f_2.json,out_scaling/20250319_121751/sol_e_14_a_67_f_2.json
15,33,1,1.0478081703186035,0.3148536682128906,0.7163629531860352,0.10990715026855469,48.894,62.68319999999999,47.24347564072605,17,False,False,out_scaling/20250319_121751/problem_e_15_a_33_f_1.json,out_scaling/20250319_121751/sol_e_15_a_33_f_1.json
16,20,4,1.831277847290039,1.6619377136230469,0.16231226921081543,1.0849528312683105,5.274,7.41812,4.150775619355123,11,False,False,out_scaling/20250319_121751/problem_e_16_a_20_f_4.json,out_scaling/20250319_121751/sol_e_16_a_20_f_4.json
17,78,2,2.184420585632324,1.355330467224121,0.8058376312255859,0.5093386173248291,67.218,86.928,62.016229031646475,15,False,False,out_scaling/20250319_121751/problem_e_17_a_78_f_2.json,out_scaling/20250319_121751/sol_e_17_a_78_f_2.json
18,33,2,0.9814209938049316,0.705394983291626,0.2651338577270508,0.28381967544555664,20.168,25.240800000000004,18.936849202703037,8,False,False,out_scaling/20250319_121751/problem_e_18_a_33_f_2.json,out_scaling/20250319_121751/sol_e_18_a_33_f_2.json
19,51,3,6.5515296459198,6.163170576095581,0.3705568313598633,5.278077840805054,16.680788,21.195159999999998,14.247345242396907,13,False,False,out_scaling/20250319_121751/problem_e_19_a_51_f_3.json,out_scaling/20250319_121751/sol_e_19_a_51_f_3.json
20,2,3,0.1493394374847412,0.13428640365600586,0.015053033828735352,0.05552339553833008,0.28800000000000003,0.31,0.13436973312054534,2,False,False,out_scaling/20250319_121751/problem_e_20_a_2_f_3.json,out_scaling/20250319_121751/sol_e_20_a_2_f_3.json
21,63,4,562.6731324195862,562.4366607666016,0.2194356918334961,561.0274391174316,9.5517962,12.0176,7.331524868800853,10,False,False,out_scaling/20250319_121751/problem_e_21_a_63_f_4.json,out_scaling/20250319_121751/sol_e_21_a_63_f_4.json
22,26,3,39.05097007751465,38.886467933654785,0.1551988124847412,38.37439441680908,4.9778067,6.86552,4.1068588362737835,7,False,False,out_scaling/20250319_121751/problem_e_22_a_26_f_3.json,out_scaling/20250319_121751/sol_e_22_a_26_f_3.json
23,18,1,0.27213549613952637,0.23309707641601562,0.03365063667297363,0.09319138526916504,14.496000000000002,14.496000000000002,13.703711844804836,5,False,False,out_scaling/20250319_121751/problem_e_23_a_18_f_1.json,out_scaling/20250319_121751/sol_e_23_a_18_f_1.json
24,29,3,2.291229248046875,2.1135976314544678,0.17161178588867188,1.5519826412200928,6.0138506,8.3828,4.710156770813659,7,False,False,out_scaling/20250319_121751/problem_e_24_a_29_f_3.json,out_scaling/20250319_121751/sol_e_24_a_29_f_3.json
25,97,4,603.4399933815002,602.8198273181915,0.5932884216308594,600.7613730430603,20.448928,27.803440000000002,17.031497502318913,15,False,True,out_scaling/20250319_121751/problem_e_25_a_97_f_4.json,out_scaling/20250319_121751/sol_e_25_a_97_f_4.json
26,52,1,1.2046947479248047,0.4008326530456543,0.7872419357299805,0.0865175724029541,58.522,76.13600000000001,55.78891914506668,12,False,False,out_scaling/20250319_121751/problem_e_26_a_52_f_1.json,out_scaling/20250319_121751/sol_e_26_a_52_f_1.json
27,36,2,0.8863389492034912,0.5989768505096436,0.27753710746765137,0.16903424263000488,15.967515,20.466,14.783220236400304,8,False,False,out_scaling/20250319_121751/problem_e_27_a_36_f_2.json,out_scaling/20250319_121751/sol_e_27_a_36_f_2.json
28,41,4,45.571035623550415,45.32463312149048,0.23225092887878418,44.34895467758179,9.0075935,11.405600000000002,7.544563245622266,12,False,False,out_scaling/20250319_121751/problem_e_28_a_41_f_4.json,out_scaling/20250319_121751/sol_e_28_a_41_f_4.json
29,30,4,151.85898089408875,151.5510835647583,0.3011164665222168,150.81627321243286,6.535,8.77824,5.330372370506938,8,False,False,out_scaling/20250319_121751/problem_e_29_a_30_f_4.json,out_scaling/20250319_121751/sol_e_29_a_30_f_4.json
30,58,3,18.778515815734863,18.55121612548828,0.2140028476715088,17.53639054298401,18.555,20.9784,15.91885937144613,6,False,False,out_scaling/20250319_121751/problem_e_30_a_58_f_3.json,out_scaling/20250319_121751/sol_e_30_a_58_f_3.json
31,26,2,0.7166273593902588,0.46773743629455566,0.24107670783996582,0.10692095756530762,15.094929,17.839199999999998,14.23446977095459,8,False,False,out_scaling/20250319_121751/problem_e_31_a_26_f_2.json,out_scaling/20250319_121751/sol_e_31_a_26_f_2.json
32,88,3,42.14921712875366,41.78282928466797,0.3450474739074707,40.30654287338257,23.894857,28.48384,20.041340908539222,9,False,False,out_scaling/20250319_121751/problem_e_32_a_88_f_3.json,out_scaling/20250319_121751/sol_e_32_a_88_f_3.json
33,88,2,6.468542575836182,5.806203365325928,0.6349999904632568,4.868996858596802,35.71976,44.724000000000004,31.94082248549298,12,False,False,out_scaling/20250319_121751/problem_e_33_a_88_f_2.json,out_scaling/20250319_121751/sol_e_33_a_88_f_2.json
34,29,1,0.8653943538665771,0.2662205696105957,0.5840706825256348,0.07831382751464844,67.675,76.212,65.46822322113702,18,False,False,out_scaling/20250319_121751/problem_e_34_a_29_f_1.json,out_scaling/20250319_121751/sol_e_34_a_29_f_1.json
35,61,3,47.71064901351929,47.28874588012695,0.40236592292785645,46.26503038406372,21.182,28.465200000000003,19.02380798694717,14,False,False,out_scaling/20250319_121751/problem_e_35_a_61_f_3.json,out_scaling/20250319_121751/sol_e_35_a_61_f_3.json
36,39,3,1.6562583446502686,1.3356566429138184,0.3089172840118408,0.6204671859741211,12.073635,15.12288,10.594277178699208,10,False,False,out_scaling/20250319_121751/problem_e_36_a_39_f_3.json,out_scaling/20250319_121751/sol_e_36_a_39_f_3.json
37,57,4,19.97037649154663,19.71297025680542,0.24392318725585938,18.460603713989258,10.254,11.9056,8.101872299157435,9,False,False,out_scaling/20250319_121751/problem_e_37_a_57_f_4.json,out_scaling/20250319_121751/sol_e_37_a_57_f_4.json
38,47,4,60.80909538269043,60.537343978881836,0.2599625587463379,59.465404987335205,7.9868303,9.764000000000001,6.407405246805036,10,False,False,out_scaling/20250319_121751/problem_e_38_a_47_f_4.json,out_scaling/20250319_121751/sol_e_38_a_47_f_4.json
39,93,4,603.1061027050018,602.6183569431305,0.4636232852935791,600.5929460525513,15.73385,20.107999999999997,12.614036925757935,11,False,True,out_scaling/20250319_121751/problem_e_39_a_93_f_4.json,out_scaling/20250319_121751/sol_e_39_a_93_f_4.json
40,59,4,105.59548711776733,105.21084570884705,0.3668398857116699,103.8648955821991,11.617,15.222079999999998,9.97226580418613,18,False,False,out_scaling/20250319_121751/problem_e_40_a_59_f_4.json,out_scaling/20250319_121751/sol_e_40_a_59_f_4.json
41,27,1,0.45220160484313965,0.359234094619751,0.08694338798522949,0.1528794765472412,31.432,33.18864,30.00435485198535,5,False,False,out_scaling/20250319_121751/problem_e_41_a_27_f_1.json,out_scaling/20250319_121751/sol_e_41_a_27_f_1.json
42,34,4,6.309862375259399,6.105571746826172,0.19300174713134766,5.327175140380859,9.366,13.120119999999998,7.3826806087454555,9,False,False,out_scaling/20250319_121751/problem_e_42_a_34_f_4.json,out_scaling/20250319_121751/sol_e_42_a_34_f_4.json
43,20,4,31.522944450378418,31.3704571723938,0.14502429962158203,30.83978033065796,2.950942,4.1044,1.9542895939669243,8,False,False,out_scaling/20250319_121751/problem_e_43_a_20_f_4.json,out_scaling/20250319_121751/sol_e_43_a_20_f_4.json
44,6,1,0.17104697227478027,0.12159490585327148,0.04905843734741211,0.04111027717590332,2.4819999999999998,3.5471999999999997,2.090723105133346,3,False,False,out_scaling/20250319_121751/problem_e_44_a_6_f_1.json,out_scaling/20250319_121751/sol_e_44_a_6_f_1.json
45,84,3,12.418288707733154,11.894691228866577,0.5002157688140869,10.492390394210815,23.879911,28.3456,20.78948941277214,9,False,False,out_scaling/20250319_121751/problem_e_45_a_84_f_3.json,out_scaling/20250319_121751/sol_e_45_a_84_f_3.json
46,69,2,1.6198692321777344,1.3160417079925537,0.2858090400695801,0.5338656902313232,29.536777,35.755520000000004,25.912122034028023,8,False,False,out_scaling/20250319_121751/problem_e_46_a_69_f_2.json,out_scaling/20250319_121751/sol_e_46_a_69_f_2.json
47,99,2,2.3455677032470703,1.3039777278900146,1.0082447528839111,0.26218128204345703,65.091909,75.92,61.34300571832127,21,False,False,out_scaling/20250319_121751/problem_e_47_a_99_f_2.json,out_scaling/20250319_121751/sol_e_47_a_99_f_2.json
48,97,3,19.120883464813232,18.65002179145813,0.44481396675109863,17.0696382522583,27.439799,36.056400000000004,23.21241641622111,11,False,False,out_scaling/20250319_121751/problem_e_48_a_97_f_3.json,out_scaling/20250319_121751/sol_e_48_a_97_f_3.json
49,18,1,0.5276541709899902,0.2524833679199219,0.2664165496826172,0.12041139602661133,38.437,43.65599999999999,37.47135258053946,10,False,False,out_scaling/20250319_121751/problem_e_49_a_18_f_1.json,out_scaling/20250319_121751/sol_e_49_a_18_f_1.json
50,84,3,2.253464460372925,1.6705245971679688,0.5591192245483398,0.28803467750549316,37.369,43.577760000000005,33.83118682310674,14,False,False,out_scaling/20250319_121751/problem_e_50_a_84_f_3.json,out_scaling/20250319_121751/sol_e_50_a_84_f_3.json
51,70,2,2.01523756980896,1.300767183303833,0.6930356025695801,0.4893922805786133,55.952782,78.6104,52.91278074925356,12,False,False,out_scaling/20250319_121751/problem_e_51_a_70_f_2.json,out_scaling/20250319_121751/sol_e_51_a_70_f_2.json
52,9,1,0.24554443359375,0.12547945976257324,0.11873102188110352,0.041460514068603516,12.1296,14.3968,11.652141405893966,4,False,False,out_scaling/20250319_121751/problem_e_52_a_9_f_1.json,out_scaling/20250319_121751/sol_e_52_a_9_f_1.json
53,59,3,467.97029209136963,467.6924169063568,0.26260972023010254,466.7509984970093,12.618949,16.169999999999998,10.358877413353596,8,False,False,out_scaling/20250319_121751/problem_e_53_a_59_f_3.json,out_scaling/20250319_121751/sol_e_53_a_59_f_3.json
54,64,3,56.05024552345276,55.70135259628296,0.33474230766296387,54.63222932815552,19.453619,25.468,16.633919434733272,11,False,False,out_scaling/20250319_121751/problem_e_54_a_64_f_3.json,out_scaling/20250319_121751/sol_e_54_a_64_f_3.json
55,27,4,37.98395013809204,37.77874994277954,0.19585967063903809,37.097163677215576,4.1119602,6.11016,3.30323211418891,8,False,False,out_scaling/20250319_121751/problem_e_55_a_27_f_4.json,out_scaling/20250319_121751/sol_e_55_a_27_f_4.json
56,51,1,1.976132869720459,0.3342726230621338,1.6110386848449707,0.052973270416259766,89.299,106.45920000000001,88.29453911953813,29,False,False,out_scaling/20250319_121751/problem_e_56_a_51_f_1.json,out_scaling/20250319_121751/sol_e_56_a_51_f_1.json
57,5,3,0.3122413158416748,0.2214670181274414,0.08552956581115723,0.07276153564453125,3.4409199999999998,4.5176,2.9886679535510594,4,False,False,out_scaling/20250319_121751/problem_e_57_a_5_f_3.json,out_scaling/20250319_121751/sol_e_57_a_5_f_3.json
58,53,4,26.339663982391357,26.049253463745117,0.2783641815185547,24.869734048843384,11.406,14.2772,9.808415268210814,8,False,False,out_scaling/20250319_121751/problem_e_58_a_53_f_4.json,out_scaling/20250319_121751/sol_e_58_a_53_f_4.json
59,34,4,602.1572160720825,601.9083733558655,0.23656272888183594,601.0678105354309,5.403918,7.896719999999998,4.02562548098025,12,False,True,out_scaling/20250319_121751/problem_e_59_a_34_f_4.json,out_scaling/20250319_121751/sol_e_59_a_34_f_4.json
60,59,2,1.6471514701843262,1.0914721488952637,0.5366511344909668,0.40181398391723633,41.581,53.760000000000005,39.284366257106086,12,False,False,out_scaling/20250319_121751/problem_e_60_a_59_f_2.json,out_scaling/20250319_121751/sol_e_60_a_59_f_2.json
61,48,3,42.74782681465149,42.40915083885193,0.3229074478149414,41.54169464111328,14.381693,17.0596,12.631379276929508,10,False,False,out_scaling/20250319_121751/problem_e_61_a_48_f_3.json,out_scaling/20250319_121751/sol_e_61_a_48_f_3.json
62,58,4,30.492074012756348,30.162702083587646,0.3130502700805664,28.915079593658447,12.174864,16.8684,9.600816901389736,10,False,False,out_scaling/20250319_121751/problem_e_62_a_58_f_4.json,out_scaling/20250319_121751/sol_e_62_a_58_f_4.json
63,24,3,18.17307710647583,17.981728553771973,0.18332219123840332,17.49775743484497,6.7245964,10.91712,5.8942595552233366,7,False,False,out_scaling/20250319_121751/problem_e_63_a_24_f_3.json,out_scaling/20250319_121751/sol_e_63_a_24_f_3.json
64,91,3,2.5838284492492676,2.1761369705200195,0.38229942321777344,0.4590620994567871,21.514,25.5576,19.140746024702015,9,False,False,out_scaling/20250319_121751/problem_e_64_a_91_f_3.json,out_scaling/20250319_121751/sol_e_64_a_91_f_3.json
65,22,1,0.5052492618560791,0.202925443649292,0.2940530776977539,0.049187421798706055,23.003,27.24,22.723909390426165,8,False,False,out_scaling/20250319_121751/problem_e_65_a_22_f_1.json,out_scaling/20250319_121751/sol_e_65_a_22_f_1.json
66,41,4,73.20905256271362,72.92974019050598,0.26609349250793457,71.95461988449097,6.6556976,9.0464,5.262505091676303,9,False,False,out_scaling/20250319_121751/problem_e_66_a_41_f_4.json,out_scaling/20250319_121751/sol_e_66_a_41_f_4.json
67,16,3,2.346163034439087,2.2182836532592773,0.1216270923614502,1.8824114799499512,3.5788316,4.7248,3.0552724302291305,8,False,False,out_scaling/20250319_121751/problem_e_67_a_16_f_3.json,out_scaling/20250319_121751/sol_e_67_a_16_f_3.json
68,76,2,1.3170759677886963,0.9554228782653809,0.3424108028411865,0.13398075103759766,33.92,40.79279999999999,31.466560859505567,9,False,False,out_scaling/20250319_121751/problem_e_68_a_76_f_2.json,out_scaling/20250319_121751/sol_e_68_a_76_f_2.json
69,84,4,80.78041219711304,80.32697296142578,0.4293544292449951,78.5281012058258,14.891,18.911920000000002,12.191760186565297,15,False,False,out_scaling/20250319_121751/problem_e_69_a_84_f_4.json,out_scaling/20250319_121751/sol_e_69_a_84_f_4.json
70,13,2,4.794911623001099,4.685312509536743,0.10480523109436035,4.485105037689209,4.856,6.016,4.146532708710755,3,False,False,out_scaling/20250319_121751/problem_e_70_a_13_f_2.json,out_scaling/20250319_121751/sol_e_70_a_13_f_2.json
71,60,2,4.495808839797974,4.198642253875732,0.28137803077697754,3.5218169689178467,18.367,22.5184,15.49805708118616,7,False,False,out_scaling/20250319_121751/problem_e_71_a_60_f_2.json,out_scaling/20250319_121751/sol_e_71_a_60_f_2.json
72,2,3,0.13395047187805176,0.1179966926574707,0.011937379837036133,0.04531574249267578,0.2736,0.2894,0.1678421856634976,2,False,False,out_scaling/20250319_121751/problem_e_72_a_2_f_3.json,out_scaling/20250319_121751/sol_e_72_a_2_f_3.json
73,8,4,0.8857030868530273,0.8372910022735596,0.04425454139709473,0.570293664932251,1.4192,1.6416000000000002,0.8562780470523719,7,False,False,out_scaling/20250319_121751/problem_e_73_a_8_f_4.json,out_scaling/20250319_121751/sol_e_73_a_8_f_4.json
74,90,2,2.007275342941284,1.1419026851654053,0.8363170623779297,0.2343454360961914,53.636863,65.43839999999999,48.39347807637025,18,False,False,out_scaling/20250319_121751/problem_e_74_a_90_f_2.json,out_scaling/20250319_121751/sol_e_74_a_90_f_2.json
75,46,1,1.049074411392212,0.3753683567047119,0.6614954471588135,0.09516763687133789,30.542,39.8368,27.6412551672042,7,False,False,out_scaling/20250319_121751/problem_e_75_a_46_f_1.json,out_scaling/20250319_121751/sol_e_75_a_46_f_1.json
76,69,1,1.8384206295013428,0.48273754119873047,1.3239836692810059,0.10953402519226074,85.84799999999998,103.1328,82.85734696402288,25,False,False,out_scaling/20250319_121751/problem_e_76_a_69_f_1.json,out_scaling/20250319_121751/sol_e_76_a_69_f_1.json
77,42,2,12.363683462142944,12.034898519515991,0.31720471382141113,11.546526193618774,18.54995,25.692,16.412050486287505,8,False,False,out_scaling/20250319_121751/problem_e_77_a_42_f_2.json,out_scaling/20250319_121751/sol_e_77_a_42_f_2.json
78,58,4,602.1027617454529,601.7817485332489,0.3054656982421875,600.5129475593567,7.959,11.32104,5.811366141414902,11,False,True,out_scaling/20250319_121751/problem_e_78_a_58_f_4.json,out_scaling/20250319_121751/sol_e_78_a_58_f_4.json
79,71,3,23.12785577774048,22.79302215576172,0.31905221939086914,21.601955890655518,20.993,24.82928,17.154788359377857,9,False,False,out_scaling/20250319_121751/problem_e_79_a_71_f_3.json,out_scaling/20250319_121751/sol_e_79_a_71_f_3.json
80,92,4,602.8679325580597,602.4638650417328,0.3786327838897705,600.4912388324738,16.38,22.41432,12.909597398270476,12,False,True,out_scaling/20250319_121751/problem_e_80_a_92_f_4.json,out_scaling/20250319_121751/sol_e_80_a_92_f_4.json
81,5,3,0.35352492332458496,0.32564496994018555,0.023464441299438477,0.17280864715576172,0.8448,0.8998,0.503045261129977,3,False,False,out_scaling/20250319_121751/problem_e_81_a_5_f_3.json,out_scaling/20250319_121751/sol_e_81_a_5_f_3.json
82,31,2,2.0058951377868652,1.8103899955749512,0.18338370323181152,1.3982491493225098,17.616945,22.2504,16.402224466834202,6,False,False,out_scaling/20250319_121751/problem_e_82_a_31_f_2.json,out_scaling/20250319_121751/sol_e_82_a_31_f_2.json
83,82,2,1.6639776229858398,1.1930975914001465,0.44907069206237793,0.31477808952331543,37.268,44.473600000000005,34.2592438160608,12,False,False,out_scaling/20250319_121751/problem_e_83_a_82_f_2.json,out_scaling/20250319_121751/sol_e_83_a_82_f_2.json
84,40,2,2.966343641281128,2.792882204055786,0.16008281707763672,2.330256938934326,13.774,16.4184,11.767249200375353,5,False,False,out_scaling/20250319_121751/problem_e_84_a_40_f_2.json,out_scaling/20250319_121751/sol_e_84_a_40_f_2.json
85,11,1,0.6071963310241699,0.18298673629760742,0.4216940402984619,0.06147885322570801,30.17288,31.114800000000002,29.327368539153706,6,False,False,out_scaling/20250319_121751/problem_e_85_a_11_f_1.json,out_scaling/20250319_121751/sol_e_85_a_11_f_1.json
86,74,4,70.12181496620178,69.74300026893616,0.36023426055908203,68.14459252357483,12.821849,16.13666,9.407531215439816,10,False,False,out_scaling/20250319_121751/problem_e_86_a_74_f_4.json,out_scaling/20250319_121751/sol_e_86_a_74_f_4.json
87,5,1,0.12066912651062012,0.11088132858276367,0.007779359817504883,0.043210506439208984,1.92,1.92,1.8058498878586722,2,False,False,out_scaling/20250319_121751/problem_e_87_a_5_f_1.json,out_scaling/20250319_121751/sol_e_87_a_5_f_1.json
88,46,1,1.157102346420288,0.3199901580810547,0.8145973682403564,0.05470728874206543,48.462,64.596,47.670724916471336,13,False,False,out_scaling/20250319_121751/problem_e_88_a_46_f_1.json,out_scaling/20250319_121751/sol_e_88_a_46_f_1.json
89,75,4,602.4888164997101,602.0962657928467,0.3770163059234619,600.5333497524261,13.864586,19.84228,10.289797706178694,12,False,True,out_scaling/20250319_121751/problem_e_89_a_75_f_4.json,out_scaling/20250319_121751/sol_e_89_a_75_f_4.json
90,79,3,2.4533638954162598,2.0779221057891846,0.35510706901550293,0.7584881782531738,22.12,26.50064,19.5359886795018,10,False,False,out_scaling/20250319_121751/problem_e_90_a_79_f_3.json,out_scaling/20250319_121751/sol_e_90_a_79_f_3.json
91,69,2,1.3632071018218994,1.0203633308410645,0.3251304626464844,0.21261024475097656,33.791,45.46496,30.139610111898296,7,False,False,out_scaling/20250319_121751/problem_e_91_a_69_f_2.json,out_scaling/20250319_121751/sol_e_91_a_69_f_2.json
92,5,3,0.3450756072998047,0.2906627655029297,0.05139660835266113,0.15634918212890625,0.72848,0.9398,0.41461412558178207,3,False,False,out_scaling/20250319_121751/problem_e_92_a_5_f_3.json,out_scaling/20250319_121751/sol_e_92_a_5_f_3.json
93,73,3,10.326202630996704,9.992692947387695,0.3135380744934082,8.772924900054932,18.199624,24.0284,14.904562980057356,10,False,False,out_scaling/20250319_121751/problem_e_93_a_73_f_3.json,out_scaling/20250319_121751/sol_e_93_a_73_f_3.json
94,44,4,5.461097002029419,5.219003200531006,0.2303144931793213,4.212335109710693,5.3898434,6.826,3.6200016058808817,11,False,False,out_scaling/20250319_121751/problem_e_94_a_44_f_4.json,out_scaling/20250319_121751/sol_e_94_a_44_f_4.json
95,22,2,0.7813246250152588,0.6247553825378418,0.14946746826171875,0.2997407913208008,13.266,15.942560000000002,12.132754036104082,9,False,False,out_scaling/20250319_121751/problem_e_95_a_22_f_2.json,out_scaling/20250319_121751/sol_e_95_a_22_f_2.json
96,21,3,42.52128195762634,42.03823924064636,0.47671079635620117,41.626590728759766,6.8566061,9.211199999999998,5.737565566631082,8,False,False,out_scaling/20250319_121751/problem_e_96_a_21_f_3.json,out_scaling/20250319_121751/sol_e_96_a_21_f_3.json
97,4,1,0.26911115646362305,0.10287928581237793,0.16422319412231445,0.04013204574584961,15.168000000000001,23.688,14.966118538233248,5,False,False,out_scaling/20250319_121751/problem_e_97_a_4_f_1.json,out_scaling/20250319_121751/sol_e_97_a_4_f_1.json
98,26,3,1.3933625221252441,1.250438928604126,0.1374979019165039,0.7439632415771484,4.388,5.518,3.6016207436500873,5,False,False,out_scaling/20250319_121751/problem_e_98_a_26_f_3.json,out_scaling/20250319_121751/sol_e_98_a_26_f_3.json
99,93,4,603.0952379703522,602.6254224777222,0.4459872245788574,600.6683263778687,13.463,18.83344,9.033827721115651,12,False,True,out_scaling/20250319_121751/problem_e_99_a_93_f_4.json,out_scaling/20250319_121751/sol_e_99_a_93_f_4.json
100,6,4,0.7159597873687744,0.6777961254119873,0.036865949630737305,0.4077610969543457,1.06168,1.1316799999999998,0.8024046194056005,4,False,False,out_scaling/20250319_121751/problem_e_100_a_6_f_4.json,out_scaling/20250319_121751/sol_e_100_a_6_f_4.json
101,88,3,48.62352681159973,48.307201623916626,0.296600341796875,46.849180459976196,26.909946,32.4264,22.760767180658508,11,False,False,out_scaling/20250319_121751/problem_e_101_a_88_f_3.json,out_scaling/20250319_121751/sol_e_101_a_88_f_3.json
102,78,3,7.507627487182617,7.055976867675781,0.43134164810180664,5.715056896209717,20.092894,25.49648,16.3600969188251,9,False,False,out_scaling/20250319_121751/problem_e_102_a_78_f_3.json,out_scaling/20250319_121751/sol_e_102_a_78_f_3.json
103,43,4,73.36888146400452,73.1084361076355,0.24984049797058105,72.12188816070557,7.4027868,10.43308,5.482240428745489,10,False,False,out_scaling/20250319_121751/problem_e_103_a_43_f_4.json,out_scaling/20250319_121751/sol_e_103_a_43_f_4.json
104,2,3,0.18323254585266113,0.16464686393737793,0.018585681915283203,0.07407355308532715,0.60424,0.72452,0.3738523967090345,2,False,False,out_scaling/20250319_121751/problem_e_104_a_2_f_3.json,out_scaling/20250319_121751/sol_e_104_a_2_f_3.json
105,48,1,2.066758871078491,0.33775877952575684,1.699333906173706,0.05340242385864258,79.039,100.54560000000001,78.24135672767778,26,False,False,out_scaling/20250319_121751/problem_e_105_a_48_f_1.json,out_scaling/20250319_121751/sol_e_105_a_48_f_1.json
106,62,4,602.3770701885223,602.0297491550446,0.3312678337097168,600.6751518249512,13.923974,19.439439999999998,10.795441461139974,7,False,True,out_scaling/20250319_121751/problem_e_106_a_62_f_4.json,out_scaling/20250319_121751/sol_e_106_a_62_f_4.json
107,60,4,112.5346667766571,112.22442698478699,0.2937180995941162,110.83042812347412,10.644611,13.818480000000001,8.509220734284405,13,False,False,out_scaling/20250319_121751/problem_e_107_a_60_f_4.json,out_scaling/20250319_121751/sol_e_107_a_60_f_4.json
108,62,4,181.27793169021606,180.94223713874817,0.3219118118286133,179.64274263381958,12.845975,17.46968,9.907506748174415,9,False,False,out_scaling/20250319_121751/problem_e_108_a_62_f_4.json,out_scaling/20250319_121751/sol_e_108_a_62_f_4.json
109,57,3,47.1363205909729,46.840068340301514,0.2804601192474365,45.91323399543762,16.703,21.05984,14.713153721791736,9,False,False,out_scaling/20250319_121751/problem_e_109_a_57_f_3.json,out_scaling/20250319_121751/sol_e_109_a_57_f_3.json
